area,name,from_region,to_region,transition_type,direction,rule,notes
astral_orrery,Astral Orrery Mirror's End Moving Stairs Stairs,Astral Orrery Mirror's End Moving Stairs,Astral Orrery Stellarium,STAIRS,NORTH,,
astral_orrery,Astral Orrery Stellarium Stairs,Astral Orrery Stellarium,Astral Orrery Mirror's End Moving Stairs,STAIRS,NORTH,,
astral_orrery,Astral Orrery Stellarium Gravity Zone Pipe,Astral Orrery Stellarium,Astral Orrery Gravity Zone,DO_NOT_RANDOMIZE_ENTRANCE,ASTRAL,,
astral_orrery,Astral Orrery Gravity Zone Pipe,Astral Orrery Gravity Zone,Astral Orrery Stellarium,DO_NOT_RANDOMIZE_ENTRANCE,ASTRAL,,
astral_orrery,,Astral Orrery Gravity Zone,Astral Orrery Gravity Zone End,DO_NOT_RANDOMIZE_ENTRANCE,ASTRAL,,
astral_orrery,Astral Orrery Gravity Zone End Mirror,Astral Orrery Gravity Zone End,Astral Orrery Stellarium Gravity Switch,MIRRORS,ASTRAL,,
astral_orrery,Astral Orrery Stellarium Gravity Switch Mirror,Astral Orrery Stellarium Gravity Switch,Astral Orrery Gravity Zone End,MIRRORS,ASTRAL,,
astral_orrery,,Astral Orrery Stellarium Gravity Switch,Astral Orrery Stellarium,INTERNAL,,,
astral_orrery,Astral Orrery Stellarium Cog Chamber Pipe,Astral Orrery Stellarium,Astral Orrery Cog Chamber,DO_NOT_RANDOMIZE_ENTRANCE,ASTRAL,,
astral_orrery,Astral Orrery Cog Chamber Pipe,Astral Orrery Cog Chamber,Astral Orrery Stellarium,DO_NOT_RANDOMIZE_ENTRANCE,ASTRAL,,
astral_orrery,Astral Orrery Cog Chamber Dungeon,Astral Orrery Cog Chamber,Astral Orrery Cog Chamber End,DO_NOT_RANDOMIZE_ENTRANCE,ASTRAL,CanCarry() & CanBurrow(),
astral_orrery,Astral Orrery Cog Chamber End Mirror,Astral Orrery Cog Chamber End,Astral Orrery Stellarium Cog Switch,MIRRORS,ASTRAL,,
astral_orrery,Astral Orrery Stellarium Cog Switch Mirror,Astral Orrery Stellarium Cog Switch,Astral Orrery Cog Chamber End,MIRRORS,ASTRAL,,
astral_orrery,,Astral Orrery Stellarium Cog Switch,Astral Orrery Stellarium,INTERNAL,,,
astral_orrery,Astral Orrery Stellarium Mutant Lab Pipe,Astral Orrery Stellarium,Astral Orrery Mutant Lab,DO_NOT_RANDOMIZE_ENTRANCE,ASTRAL,,
astral_orrery,Astral Orrery Mutant Lab Pipe,Astral Orrery Mutant Lab,Astral Orrery Stellarium,DO_NOT_RANDOMIZE_ENTRANCE,ASTRAL,,
astral_orrery,Astral Orrery Mutant Lab Dungeon,Astral Orrery Mutant Lab,Astral Orrery Mutant Lab End,DO_NOT_RANDOMIZE_ENTRANCE,ASTRAL,CanCarry() & CanBurrow(),
astral_orrery,Astral Orrery Mutant Lab End Mirror,Astral Orrery Mutant Lab End,Astral Orrery Stellarium Mutant Switch,MIRRORS,ASTRAL,,
astral_orrery,Astral Orrery Stellarium Mutant Switch Mirror,Astral Orrery Stellarium Mutant Switch,Astral Orrery Mutant Lab End,MIRRORS,ASTRAL,,
astral_orrery,,Astral Orrery Stellarium Mutant Switch,Astral Orrery Stellarium,INTERNAL,,,
astral_orrery,Astral Orrery Stellarium Scholars Pipe,Astral Orrery Stellarium Mutant Switch,Astral Orrery Hall Of Scholars,DO_NOT_RANDOMIZE_ENTRANCE,ASTRAL,CanClimb(),
astral_orrery,Astral Orrery Scholars  Pipe,Astral Orrery Hall Of Scholars,Astral Orrery Hall Of Scholars,DO_NOT_RANDOMIZE_ENTRANCE,ASTRAL,,
astral_orrery,Astral Orrery Hall Of Scholars Fight,Astral Orrery Hall Of Scholars,Astral Orrery Hall Of Scholars End,DO_NOT_RANDOMIZE_ENTRANCE,ASTRAL,CanBurrow(),
astral_orrery,Astral Orrery Hall Of Scholars End Mirror,Astral Orrery Hall Of Scholars End,Astral Orrery Stellarium Scholars Switch,MIRRORS,ASTRAL,,
astral_orrery,Astral Orrery Stellarium Scholars Switch Mirror,Astral Orrery Stellarium Scholars Switch,Astral Orrery Hall Of Scholars End,MIRRORS,ASTRAL,,
astral_orrery,,Astral Orrery Stellarium Scholars Switch,Astral Orrery Stellarium,INTERNAL,,,
astral_orrery,,Astral Orrery Stellarium,Astral Orrery Stellarium Complete,INTERNAL,,CanCarry() & CanBurrow() & CanClimb(),
astral_orrery,Astral Orrery Stellarium Complete Mirror,Astral Orrery Stellarium Complete,Astral Orrery Sealed Archive,MIRRORS,ASTRAL,,
astral_orrery,Astral Orrery Sealed Archive Mirror,Astral Orrery Sealed Archive,Astral Orrery Stellarium Complete,MIRRORS,ASTRAL,,
astral_orrery,Astral Orrery Sealed Archive North Transition,Astral Orrery Sealed Archive,Astral Orrery Sealed Archive Glass,DO_NOT_RANDOMIZE_ENTRANCE,NORTH,,
astral_orrery,Astral Orrery Sealed Archive Glass South Transition,Astral Orrery Sealed Archive Glass,Astral Orrery Sealed Archive,DO_NOT_RANDOMIZE_ENTRANCE,SOUTH,,
astral_orrery,Astral Orrery Sealed Archive Glass North Transition,Astral Orrery Sealed Archive Glass,Astral Orrery Sealed Archive Boxes,DO_NOT_RANDOMIZE_ENTRANCE,NORTH,,
astral_orrery,Astral Orrery Sealed Archive Boxes South Transition,Astral Orrery Sealed Archive Boxes,Astral Orrery Sealed Archive Glass,DO_NOT_RANDOMIZE_ENTRANCE,SOUTH,,
astral_orrery,Astral Orrery Sealed Archive Boxes North Transition,Astral Orrery Sealed Archive Boxes,Astral Orrery Sealed Archive Hall,DO_NOT_RANDOMIZE_ENTRANCE,NORTH,,
astral_orrery,Astral Orrery Sealed Archive Hall South Transition,Astral Orrery Sealed Archive Hall,Astral Orrery Sealed Archive Boxes,DO_NOT_RANDOMIZE_ENTRANCE,SOUTH,,
astral_orrery,Astral Orrery Sealed Archive Hall North Transition,Astral Orrery Sealed Archive Hall,Astral Orrery Sealed Archive Congealed Chamber,DO_NOT_RANDOMIZE_ENTRANCE,NORTH,,
astral_orrery,Astral Orrery Sealed Archive Congealed Chamber South Transition,Astral Orrery Sealed Archive Congealed Chamber,Astral Orrery Sealed Archive Hall,DO_NOT_RANDOMIZE_ENTRANCE,SOUTH,,
astral_orrery,Astral Orrery Sealed Archive Congealed Chamber North Transition,Astral Orrery Sealed Archive Congealed Chamber,Astral Orrery Starry Generator Stairs,DO_NOT_RANDOMIZE_ENTRANCE,NORTH,,
astral_orrery,Astral Orrery Starry Generator Stairs South Transition,Astral Orrery Starry Generator Stairs,Astral Orrery Sealed Archive Congealed Chamber,DO_NOT_RANDOMIZE_ENTRANCE,SOUTH,,
astral_orrery,Astral Orrery Starry Generator Stairs North Transition,Astral Orrery Starry Generator Stairs,Astral Orrery Starry Generator,BURROW,NORTH,CanBurrow(),
astral_orrery,Astral Orrery Starry Generator South Transition,Astral Orrery Starry Generator,Astral Orrery Starry Generator Stairs,BURROW,SOUTH,CanBurrow(),
astral_orrery,Astral Orrery Starry Generator Stairs Stairs,Astral Orrery Starry Generator Stairs,Astral Orrery Starry Mirror Room,STAIRS,NORTH,,
astral_orrery,Astral Orrery Starry Mirror Room Stairs,Astral Orrery Starry Mirror Room,Astral Orrery Starry Generator Stairs,STAIRS,NORTH,,
astral_orrery,Astral Orrery Starry Mirror Room Mirror,Astral Orrery Starry Mirror Room,Ossex High Street Residence Mirror,MIRRORS,ASTRAL,,
radiant_manor,Radiant Manor Foyer Exit,Radiant Manor Foyer,Ossex Courtyard,DOORS,SOUTH,,
radiant_manor, Radiant Manor Foyer Mirror,Radiant Manor Foyer,Astral Orrery Mirror's End,MIRRORS,OVERWORLD,,
radiant_manor,Radiant Manor Foyer Orphanage Doors,Radiant Manor Foyer,Radiant Manor Orphanage,DOORS,NORTH,,
radiant_manor,Radiant Manor Orphanage Doors,Radiant Manor Orphanage,Radiant Manor Foyer,DOORS,SOUTH,,
radiant_manor,Radiant Manor Orphanage East Transition,Radiant Manor Orphanage,Radiant Manor Orphanage Beds,SCREENS,EAST,,
radiant_manor,Radiant Manor Orphanage Beds West Transition,Radiant Manor Orphanage Beds,Radiant Manor Orphanage,SCREENS,WEST,,
radiant_manor,,Radiant Manor Orphanage Beds,Radiant Manor Orphanage Private Room,INTERNAL,,CanBurrow(),
radiant_manor,,Radiant Manor Orphanage Private Room,Radiant Manor Orphanage Beds,INTERNAL,,CanBurrow(),
radiant_manor,Radiant Manor Orphanage Private Room West Transition,Radiant Manor Orphanage Private Room,Radiant Manor Orphanage,SCREENS,WEST,,
radiant_manor,Radiant Manor Foyer Library Doors,Radiant Manor Foyer,Radiant Manor Foyer Library,DOORS,NORTH,,
radiant_manor,Radiant Manor Library Doors,Radiant Manor Foyer Library,Radiant Manor Foyer,DOORS,SOUTH,,
radiant_manor,Radiant Manor Foyer Butler's Doors,Radiant Manor Foyer,Radiant Manor Foyer Butlers Office,DOORS,NORTH,,
radiant_manor,Radiant Manor Foyer Butlers Office Doors,Radiant Manor Foyer Butlers Office,Radiant Manor Foyer,DOORS,SOUTH,,
radiant_manor,Radiant Manor Foyer North Transition,Radiant Manor Foyer,Radiant Manor Entry,SCREENS,NORTH,CompletedAllGenerators(),
radiant_manor,Radiant Manor Entry South Transition,Radiant Manor Entry,Radiant Manor Foyer,SCREENS,SOUTH,,
radiant_manor,Radiant Manor Entry North Transition,Radiant Manor Entry,Radiant Manor Ballroom,SCREENS,NORTH,,
radiant_manor,Radiant Manor Ballroom South Transition,Radiant Manor Ballroom,Radiant Manor Entry,SCREENS,SOUTH,,
radiant_manor,Radiant Manor Ballroom Dining Stairs,Radiant Manor Ballroom,Radiant Manor Dining Room,STAIRS,NORTH,,
radiant_manor,Radiant Manor Dining Room Stairs,Radiant Manor Dining Room,Radiant Manor Ballroom,STAIRS,NORTH,,
radiant_manor,Radiant Manor Ballroom Greenhouse Doors,Radiant Manor Ballroom,Radiant Manor Greenhouse Wing,DOORS,NORTH,InFinale(),
radiant_manor,Radiant Manor Ballroom Meowstro Doors,Radiant Manor Ballroom,Radiant Manor Meowstro's Chamber,DOORS,NORTH,InFinale(),
radiant_manor,Radiant Manor Meowstro's Chamber Doors,Radiant Manor Meowstro's Chamber,Radiant Manor Ballroom,DOORS,NORTH,InFinale(),
radiant_manor,Radiant Manor Greenhouse Wing Doors,Radiant Manor Greenhouse Wing,Radiant Manor Ballroom,DOORS,NORTH,InFinale(),
radiant_manor,Radiant Manor Greenhouse Wing West Transition,Radiant Manor Greenhouse Wing,Radiant Manor Greenhouse Wing Exit,SCREENS,WEST,,
radiant_manor,Radiant Manor Greenhouse Wing Exit East Transition,Radiant Manor Greenhouse Wing Exit,Radiant Manor Greenhouse Wing,SCREENS,EAST,,
radiant_manor,Radiant Manor Greenhouse Wing Exit Doors,Radiant Manor Greenhouse Wing Exit,Radiant Manor Greenhouse Statues,DOORS,NORTH,,
radiant_manor,Radiant Manor Greenhouse Statues Doors,Radiant Manor Greenhouse Statues,Radiant Manor Greenhouse Wing Exit,DOORS,NORTH,,
radiant_manor,Radiant Manor Greenhouse Statues West Transition,Radiant Manor Greenhouse Statues,Radiant Manor Greenhouse Right,SCREENS,WEST,,
radiant_manor,Radiant Manor Greenhouse Right East Transition,Radiant Manor Greenhouse Right,Radiant Manor Greenhouse Statues,SCREENS,EAST,,
radiant_manor,,Radiant Manor Greenhouse Right,Radiant Manor Greenhouse Left,INTERNAL,,CanBounce() & CanBurrow(),
radiant_manor,,Radiant Manor Greenhouse Left,Radiant Manor Greenhouse Right,INTERNAL,,CanBounce() & CanBurrow(),
radiant_manor,Radiant Manor Greenhouse Left Geyser_Up,Radiant Manor Greenhouse Left,Radiant Manor Greenhouse Lightning,GEYSER_UP,OVERWORLD,,
radiant_manor,,Radiant Manor Greenhouse Lightning,Radiant Manor Greenhouse Lightning End,INTERNAL,,CanBounce(),
radiant_manor,,Radiant Manor Greenhouse Lightning End,Radiant Manor Greenhouse Lightning,INTERNAL,,CanBounce(),
radiant_manor,Radiant Manor Greenhouse Lightning End East Transition,Radiant Manor Greenhouse Lightning End,Radiant Manor Greenhouse Lightning Exit,SCREENS,EAST,,
radiant_manor,Radiant Manor Greenhouse Lightning Exit West Transition,Radiant Manor Greenhouse Lightning Exit,Radiant Manor Greenhouse Lightning End,SCREENS,WEST,,
radiant_manor,Radiant Manor Greenhouse Lightning Exit Rope,Radiant Manor Greenhouse Lightning Exit,Radiant Manor Greenhouse Lookout,SCREENS,NORTH,CanBounce() & CanClimb(),
radiant_manor,Radiant Manor Greenhouse Lookout South Transition,Radiant Manor Greenhouse Lookout,Radiant Manor Greenhouse Lightning Exit,SCREENS,SOUTH,CanClimb(),
radiant_manor,Radiant Manor Greenhouse Lookout East Transition,Radiant Manor Greenhouse Lookout,Radiant Manor Greenhouse Statues Bridge,SCREENS,EAST,,
radiant_manor,Radiant Manor Greenhouse Statues Bridge West Transition,Radiant Manor Greenhouse Statues Bridge,Radiant Manor Greenhouse Lookout,SCREENS,WEST,,
radiant_manor,,Radiant Manor Greenhouse Statues Bridge,Radiant Manor Greenhouse Statues,INTERNAL,,CanClimb(),
radiant_manor,Radiant Manor Greenhouse Statues Bridge Doors,Radiant Manor Greenhouse Statues Bridge,Radiant Manor Rafters Door,DOORS,NORTH,,
radiant_manor,Radiant Manor Rafters Door Doors,Radiant Manor Rafters Door,Radiant Manor Greenhouse Statues Bridge,DOORS,NORTH,,
radiant_manor,,Radiant Manor Rafters Door,Radiant Manor Rafters Door Trap,INTERNAL,,CanBurrow(),
radiant_manor,,Radiant Manor Rafters Door Trap,Radiant Manor Rafters Door,INTERNAL,,CanBurrow(),
radiant_manor,Radiant Manor Rafters Door Trap East Transition,Radiant Manor Rafters Door Trap,Radiant Manor Rafters,SCREENS,EAST,,
radiant_manor,Radiant Manor Rafters West Transition,Radiant Manor Rafters,Radiant Manor Rafters Door Trap,SCREENS,WEST,,
radiant_manor,,Radiant Manor Rafters,Radiant Manor Rafters Stair,INTERNAL,,CanBounce() & CanBurrow(),
radiant_manor,,Radiant Manor Rafters Stair,Radiant Manor Rafters,INTERNAL,,CanBounce() & CanBurrow(),
radiant_manor,Radiant Manor Rafters Stair East Transition,Radiant Manor Rafters Stair,Radiant Manor Ballroom Upper Pillars,SCREENS,EAST,,
radiant_manor,Radiant Manor Ballroom Upper Pillars West Transition,Radiant Manor Ballroom Upper Pillars,Radiant Manor Rafters Stair,SCREENS,WEST,,
radiant_manor,,Radiant Manor Ballroom Upper Pillars,Radiant Manor Ballroom,INTERNAL,,CanClimb(),
radiant_manor,Radiant Manor Ballroom Upper Pillars Burrow North,Radiant Manor Ballroom Upper Pillars,Radiant Manor West Chamber,BURROW,NORTH,CanBurrow(),
radiant_manor,Radiant Manor West Chamber Burrow South,Radiant Manor West Chamber,Radiant Manor Ballroom,BURROW,SOUTH,CanBurrow(),
radiant_manor,Radiant Manor Ballroom Upper Pillars East Transition,Radiant Manor Ballroom Upper Pillars,Radiant Manor Gallery Stairs,SCREENS,EAST,,
radiant_manor,Radiant Manor Gallery Stairs West Transition,Radiant Manor Gallery Stairs,Radiant Manor Ballroom Upper Pillars,SCREENS,WEST,,
radiant_manor,,Radiant Manor Gallery Stairs,Radiant Manor Gallery Stairs Right,INTERNAL,,CanBurrow(),
radiant_manor,,Radiant Manor Gallery Stairs Right,Radiant Manor Gallery Stairs,INTERNAL,,CanBurrow(),
radiant_manor,Radiant Manor Gallery Stairs Right Transition,Radiant Manor Gallery Stairs Right,Radiant Manor Gallery,SCREENS,EAST,,
radiant_manor,Radiant Manor Gallery West Transition,Radiant Manor Gallery,Radiant Manor Gallery Stairs Right,SCREENS,WEST,,
radiant_manor,,Radiant Manor Gallery,Radiant Manor Gallery Right,INTERNAL,,CanJumpTiles(distance=2),
radiant_manor,,Radiant Manor Gallery Right,Radiant Manor Gallery,INTERNAL,,CanJumpTiles(distance=2),
radiant_manor,Radiant Manor Gallery Right East Transition,Radiant Manor Gallery Right,Radiant Manor Servant's Quarters,SCREENS,EAST,,
radiant_manor,Radiant Manor Servant's Quarters West Transition,Radiant Manor Servant's Quarters,Radiant Manor Gallery Right,SCREENS,WEST,,
radiant_manor,Radiant Manor Servant's Quarters North Transition,Radiant Manor Servant's Quarters,Radiant Manor Servant's Arena,SCREENS,NORTH,,
radiant_manor,Radiant Manor Servant's Arena South Transition,Radiant Manor Servant's Arena,Radiant Manor Servant's Quarters,SCREENS,SOUTH,,
radiant_manor,Radiant Manor Servant's Arena Stairs,Radiant Manor Servant's Arena,Radiant Manor Rooftop Ledge,STAIRS,NORTH,,
radiant_manor,Radiant Manor Rooftop Ledge Stairs,Radiant Manor Rooftop Ledge,Radiant Manor Servant's Arena,STAIRS,NORTH,,
radiant_manor,Radiant Manor Rooftop Ledge Rail,Radiant Manor Rooftop Ledge,Radiant Manor Rooftop East,DO_NOT_RANDOMIZE_ENTRANCE,WEST,,
radiant_manor,Radiant Manor Rooftop East Rail,Radiant Manor Rooftop East,Radiant Manor Rooftop Ledge,DO_NOT_RANDOMIZE_ENTRANCE,EAST,,
radiant_manor,,Radiant Manor Rooftop East,Ossex Courtyard East,INTERNAL,,CanClimb(),
radiant_manor,,Radiant Manor Rooftop East,Radiant Manor Rooftop East Gap,INTERNAL,,,
radiant_manor,,Radiant Manor Rooftop East Gap,Radiant Manor Rooftop East,INTERNAL,,,
radiant_manor,Radiant Manor Rooftop East Gap West Transition,Radiant Manor Rooftop East Gap,Radiant Manor Rooftop Panels East,SCREENS,WEST,CanJumpTiles(distance=2),
radiant_manor,Radiant Manor Rooftop Panels East Transition,Radiant Manor Rooftop Panels East,Radiant Manor Rooftop East Gap,SCREENS,EAST,CanJumpTiles(distance=2),
radiant_manor,,Radiant Manor Rooftop Panels East,Radiant Manor Rooftop Panels,INTERNAL,,,
radiant_manor,,Radiant Manor Rooftop Panels,Radiant Manor Rooftop Panels East,INTERNAL,,CanBurrow(),
radiant_manor,,Radiant Manor Rooftop Panels,Radiant Manor Rooftop Panels West,INTERNAL,,CanBurrow(),
radiant_manor,,Radiant Manor Rooftop Panels West,Radiant Manor Rooftop Panels,INTERNAL,,,
radiant_manor,Radiant Manor Rooftop Panels West West Transition,Radiant Manor Rooftop Panels West,Radiant Manor Rooftop Panels Bush East,SCREENS,WEST,,
radiant_manor,Radiant Manor Rooftop Panels Bush East East Transition,Radiant Manor Rooftop Panels Bush East,Radiant Manor Rooftop Panels West,SCREENS,EAST,,
radiant_manor,,Radiant Manor Rooftop Panels Bush East,Radiant Manor Rooftop Panels Bush West,INTERNAL,,CanBurrow(),
radiant_manor,,Radiant Manor Rooftop Panels Bush West,Radiant Manor Rooftop Panels Bush East,INTERNAL,,CanBurrow(),
radiant_manor,Radiant Manor Rooftop Panels Bush West West Transition,Radiant Manor Rooftop Panels Bush West,Radiant Manor Rooftop Greenhouse,SCREENS,WEST,,
radiant_manor,Radiant Manor Rooftop Greenhouse East Transition,Radiant Manor Rooftop Greenhouse,Radiant Manor Rooftop Panels Bush West,SCREENS,EAST,,
radiant_manor,,Radiant Manor Rooftop Greenhouse,Radiant Manor Greenhouse Statues Bridge,INTERNAL,,CanClimb(),
radiant_manor,Radiant Manor Rooftop Greenhouse Stairs,Radiant Manor Rooftop Greenhouse,Radiant Manor Backlit Balcony,STAIRS,NORTH,,
radiant_manor,Radiant Manor Backlit Balcony Stairs,Radiant Manor Backlit Balcony,Radiant Manor Rooftop Greenhouse,STAIRS,NORTH,,
radiant_manor,Radiant Manor Backlit Balcony East Transition,Radiant Manor Backlit Balcony,Radiant Manor Backlit Corridor,SCREENS,EAST,,
radiant_manor,Radiant Manor Backlit Corridor West Transition,Radiant Manor Backlit Corridor,Radiant Manor Backlit Balcony,SCREENS,WEST,,
radiant_manor,,Radiant Manor Backlit Corridor,Radiant Manor Backlit Corridor Rope,INTERNAL,,CanClimb() & CanBurrow(),
radiant_manor,,Radiant Manor Backlit Corridor Rope,Radiant Manor Backlit Corridor,INTERNAL,,CanClimb() & CanBurrow(),
radiant_manor,Radiant Manor Backlit Corridor Rope Transition,Radiant Manor Backlit Corridor Rope,Radiant Manor Ballroom Balcony West,SCREENS,EAST,,
radiant_manor,Radiant Manor Ballroom Balcony West Transition,Radiant Manor Ballroom Balcony West,Radiant Manor Backlit Corridor Rope,SCREENS,WEST,,
radiant_manor,,Radiant Manor Ballroom Balcony West,Radiant Manor Ballroom Top,INTERNAL,,,
radiant_manor,,Radiant Manor Ballroom Top,Radiant Manor Ballroom Balcony East,INTERNAL,,CanBounce(),
radiant_manor,,Radiant Manor Ballroom Balcony East,Radiant Manor Ballroom Top,INTERNAL,,,
radiant_manor,Radiant Manor Ballroom Balcony East East Transition,Radiant Manor Ballroom Balcony East,Radiant Manor Balcony East Chamber,SCREENS,EAST,,
radiant_manor,Radiant Manor Balcony East Chamber West Transition,Radiant Manor Balcony East Chamber,Radiant Manor Ballroom Balcony East,SCREENS,WEST,,
radiant_manor,Radiant Manor Ballroom Balcony East Stairs,Radiant Manor Ballroom Balcony East,Radiant Manor Finale Dining Room,STAIRS,NORTH,,
radiant_manor,,Radiant Manor Ballroom Balcony East,Radiant Manor Ballroom,INTERNAL,,,
radiant_manor,Radiant Manor Ballroom Mimic Stairs,Radiant Manor Ballroom,Radiant Manor Mimic Chamber,STAIRS,NORTH,,
radiant_manor,Radiant Manor Mimic Chamber Stairs,Radiant Manor Mimic Chamber,Radiant Manor Ballroom,STAIRS,NORTH,,
radiant_manor,Radiant Manor Finale Dining Room Stairs,Radiant Manor Finale Dining Room,Radiant Manor Ballroom Balcony East,STAIRS,NORTH,,
radiant_manor,Radiant Manor Finale Dining Room North,Radiant Manor Finale Dining Room,Radiant Manor Finale Lions,DO_NOT_RANDOMIZE_ENTRANCE,NORTH,,
radiant_manor,Radiant Manor Finale Lions South,Radiant Manor Finale Lions,Radiant Manor Finale Dining Room,DO_NOT_RANDOMIZE_ENTRANCE,SOUTH,,
radiant_manor,Radiant Manor Finale Lions North,Radiant Manor Finale Lions,Radiant Manor Generator Core,DO_NOT_RANDOMIZE_ENTRANCE,NORTH,CanBurrow(),
radiant_manor,Radiant Manor Generator Core North,Radiant Manor Generator Core,Radiant Manor Generator Core Underlab,DO_NOT_RANDOMIZE_ENTRANCE,NORTH,,
radiant_manor,Radiant Manor Generator Core Underlab East Transition,Radiant Manor Generator Core Underlab,Radiant Manor Bathroom Suite,DO_NOT_RANDOMIZE_ENTRANCE,WEST,,
radiant_manor,Radiant Manor Bathroom Suite West Transition,Radiant Manor Bathroom Suite,Radiant Manor Generator Core Underlab,DO_NOT_RANDOMIZE_ENTRANCE,EAST,,
radiant_manor,Radiant Manor Bathroom Suite Pipe,Radiant Manor Bathroom Suite,Radiant Manor Bathroom,DO_NOT_RANDOMIZE_ENTRANCE,OVERWORLD,CanBurrow(),
radiant_manor,Radiant Manor Bathroom Door,Radiant Manor Bathroom,Radiant Manor Foyer,DO_NOT_RANDOMIZE_ENTRANCE,NORTH,,
